minute,participantId,totalGold,level,xp,minionsKilled,jungleMinionsKilled,gameId,queue,teamId,win,champion_name,role,lane,summonerName
0,2,500,1,0,0,0,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
1,2,500,1,0,0,0,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
2,2,620,2,320,0,4,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
3,2,1018,3,825,0,16,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
4,2,1318,4,1181,0,24,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
5,2,1694,4,1640,4,28,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
6,2,2147,5,2012,4,32,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
7,2,2376,5,2244,4,36,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
8,2,2768,6,2762,4,48,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
9,2,2891,6,2823,4,48,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
10,2,3119,6,3092,6,52,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
11,2,3427,7,3630,6,60,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
12,2,3739,7,4055,6,68,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
13,2,4114,8,4415,10,70,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
14,2,4382,8,4744,10,76,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
15,2,4609,8,4986,10,80,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
16,2,4832,9,5195,10,84,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
17,2,5144,9,5739,10,95,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
18,2,5469,10,6474,15,99,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
19,2,5708,10,6724,18,100,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
20,2,6027,10,7168,19,107,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
21,2,6566,11,8098,19,123,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
22,2,6873,11,8556,21,127,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
23,2,7234,12,9027,23,131,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
24,2,7892,13,10166,30,139,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
25,2,8332,13,10848,35,146,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
26,2,8860,14,11524,37,147,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
27,2,9578,14,12574,38,159,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
28,2,9830,14,12822,39,163,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
29,2,10122,15,13255,44,167,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
30,2,10319,15,13535,44,167,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
31,2,10441,15,13649,44,167,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
32,2,10754,15,14080,44,175,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
33,2,10890,15,14111,45,175,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
34,2,11433,16,15185,46,175,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
35,2,11641,16,15373,46,179,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
36,2,12314,16,16029,49,183,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
37,2,12450,16,16059,50,183,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
38,2,13089,17,16823,53,187,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
39,2,13810,17,18301,59,191,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
40,2,13932,17,18301,59,191,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
41,2,14208,18,18465,64,191,3789498433,5v5 Ranked Flex games,Blue,False,Graves,NONE,JUNGLE,JNG IS MID DIFF
0,9,500,1,0,0,0,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
1,9,500,1,0,0,0,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
2,9,620,2,320,0,4,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
3,9,933,3,670,0,12,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
4,9,1286,4,1141,0,22,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
5,9,1575,4,1513,0,28,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
6,9,1868,4,1586,0,28,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
7,9,2229,5,1842,0,31,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
8,9,2641,5,2396,0,43,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
9,9,3342,6,3076,1,47,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
10,9,3570,7,3309,1,51,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
11,9,4007,7,3944,6,59,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
12,9,4139,8,4081,7,59,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
13,9,4332,8,4236,7,59,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
14,9,4744,8,4861,7,71,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
15,9,5479,9,6050,9,81,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
16,9,5701,10,6322,9,85,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
17,9,6333,10,7072,9,93,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
18,9,6456,10,7072,9,93,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
19,9,6578,10,7072,9,93,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
20,9,7000,11,7829,10,105,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
21,9,7201,11,7984,11,106,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
22,9,7528,12,8619,12,114,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
23,9,7896,12,9227,12,126,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
24,9,8346,12,9951,27,126,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
25,9,8595,13,10125,27,130,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
26,9,8916,13,10641,29,134,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
27,9,9113,13,10781,29,134,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
28,9,10057,14,11626,29,138,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
29,9,10579,14,12848,29,146,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
30,9,11066,15,13571,31,148,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
31,9,11444,15,13916,31,154,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
32,9,11865,15,14512,31,164,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
33,9,12054,16,14864,31,164,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
34,9,12496,16,15082,31,164,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
35,9,12723,16,15325,31,168,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
36,9,12877,16,15431,32,168,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
37,9,13706,17,17261,35,172,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
38,9,14410,17,17916,37,172,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
39,9,14532,17,18002,37,172,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
40,9,15103,18,18709,44,180,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
41,9,16077,18,19632,53,180,3789498433,5v5 Ranked Flex games,Red,True,Kindred,NONE,JUNGLE,SouporSecret
0,1,500,1,0,0,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
1,1,500,1,0,0,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
2,1,562,1,181,2,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
3,1,871,3,755,10,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
4,1,1183,4,1416,21,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
5,1,1403,5,1809,24,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
6,1,1601,5,2048,24,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
7,1,1842,6,2501,31,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
8,1,2174,6,3135,43,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
9,1,2353,7,3407,46,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
10,1,2736,8,4190,59,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
11,1,3032,8,4764,66,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
12,1,3346,9,5254,73,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
13,1,3468,9,5354,73,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
14,1,3756,9,5806,80,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
15,1,3997,10,6318,87,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
16,1,4354,10,6831,97,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
17,1,4616,11,7466,105,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
18,1,4822,11,7872,110,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
19,1,5113,11,8025,113,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
20,1,5402,12,8599,118,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
21,1,5758,12,9223,131,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
22,1,6319,12,9587,135,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
23,1,6741,13,10302,135,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
24,1,6864,13,10302,135,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
25,1,7243,13,10837,139,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
26,1,7516,13,11207,139,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
27,1,7688,13,11207,139,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
28,1,7860,13,11428,139,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
29,1,7983,14,11524,139,0,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
30,1,8391,14,12070,145,4,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
31,1,8673,14,12508,150,4,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
32,1,8866,14,12957,155,4,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
33,1,9158,15,13417,162,4,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
34,1,9309,15,13492,164,4,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
35,1,9675,15,13924,168,8,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
36,1,9798,15,14423,168,8,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
37,1,9921,15,14423,168,8,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
38,1,10439,16,15832,172,8,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
39,1,10561,16,15889,172,8,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
40,1,10684,16,16063,172,8,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
41,1,10848,16,16252,174,8,3789498433,5v5 Ranked Flex games,Blue,False,Malphite,SOLO,TOP,Koopsy64
0,10,500,1,0,0,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
1,10,500,1,0,0,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
2,10,597,1,211,4,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
3,10,825,3,722,10,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
4,10,1141,4,1235,19,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
5,10,1410,5,1839,27,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
6,10,1589,5,2123,30,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
7,10,2067,6,2563,34,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
8,10,2426,7,3197,45,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
9,10,3220,7,3865,50,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
10,10,3342,7,3865,50,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
11,10,3579,8,4211,56,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
12,10,3771,8,4522,60,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
13,10,4007,8,4900,64,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
14,10,4227,9,5230,70,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
15,10,4679,9,5895,76,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
16,10,4973,10,6258,82,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
17,10,5245,10,6647,82,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
18,10,5368,10,6647,82,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
19,10,5490,10,6647,82,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
20,10,5884,11,7459,94,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
21,10,6212,11,8071,102,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
22,10,6762,12,9271,107,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
23,10,7044,12,9629,112,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
24,10,7529,13,10473,129,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
25,10,7973,13,10534,130,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
26,10,8187,13,10947,132,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
27,10,8324,13,11091,133,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
28,10,9270,14,11780,134,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
29,10,9793,14,12639,134,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
30,10,10532,15,13594,143,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
31,10,11038,15,13768,144,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
32,10,11342,15,14011,148,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
33,10,11896,15,14365,151,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
34,10,12093,15,14592,151,0,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
35,10,12496,16,15084,158,4,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
36,10,12649,16,15099,158,4,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
37,10,13520,17,16574,170,4,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
38,10,13792,17,16711,170,4,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
39,10,14005,17,17043,171,4,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
40,10,14127,17,17043,171,4,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
41,10,14498,17,17860,173,4,3789498433,5v5 Ranked Flex games,Red,True,MasterYi,SOLO,MIDDLE,SpicedCider
0,3,500,1,0,0,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
1,3,500,1,0,0,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
2,3,522,1,113,0,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
3,3,713,2,469,3,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
4,3,908,3,733,4,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
5,3,1389,4,1214,9,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
6,3,1524,4,1420,9,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
7,3,1916,5,1850,12,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
8,3,2050,5,1934,12,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
9,3,2335,5,2329,16,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
10,3,2994,6,2745,16,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
11,3,3246,6,3065,19,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
12,3,3408,7,3278,20,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
13,3,3548,7,3401,20,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
14,3,3826,7,3834,24,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
15,3,4029,8,4214,27,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
16,3,4705,8,5022,31,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
17,3,4936,9,5271,32,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
18,3,5271,9,5769,39,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
19,3,5612,10,6533,39,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
20,3,5752,10,6760,39,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
21,3,5892,10,6760,39,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
22,3,6083,10,6760,39,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
23,3,6223,10,6911,39,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
24,3,6363,10,6911,39,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
25,3,6854,11,7374,39,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
26,3,6994,11,7374,39,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
27,3,7485,11,7875,39,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
28,3,7685,11,8198,39,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
29,3,7825,11,8198,39,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
30,3,8041,12,8632,39,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
31,3,8181,12,8896,39,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
32,3,8442,12,9262,41,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
33,3,8582,12,9520,41,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
34,3,8797,13,10065,41,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
35,3,8959,13,10511,42,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
36,3,9100,13,10943,42,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
37,3,9331,13,11091,43,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
38,3,9621,14,11809,43,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
39,3,9761,14,11809,43,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
40,3,9902,14,11809,43,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
41,3,10063,14,12949,44,0,3789498433,5v5 Ranked Flex games,Blue,False,Nautilus,DUO_SUPPORT,BOTTOM,Kshpew
0,6,500,1,0,0,0,3789498433,5v5 Ranked Flex games,Red,True,Samira,DUO_CARRY,BOTTOM,Sivlance
1,6,500,1,0,0,0,3789498433,5v5 Ranked Flex games,Red,True,Samira,DUO_CARRY,BOTTOM,Sivlance
2,6,583,1,113,3,0,3789498433,5v5 Ranked Flex games,Red,True,Samira,DUO_CARRY,BOTTOM,Sivlance
3,6,832,2,412,10,0,3789498433,5v5 Ranked Flex games,Red,True,Samira,DUO_CARRY,BOTTOM,Sivlance
4,6,1032,2,544,14,0,3789498433,5v5 Ranked Flex games,Red,True,Samira,DUO_CARRY,BOTTOM,Sivlance
